district,property_type,built_area_sqft,plot_area_sqft,bedrooms,bathrooms,age_of_property_yrs,sale_price_rs,latitude,longitude,ownership_type,distance_to_city_center_km,nearest_school_distance_km,metro_distance_km,flood_risk_score,road_access_width_ft,district_taluk
Tiruvannamalai,house,1391,2252.58,1,1,48,6175411.19,11.29335,77.18632,freehold,21.93,8.06,7.8,0.14,19,Tiruvannamalai_Taluk_6
Tiruvannamalai,commercial,2325,2633.58,2,1,30,12454539.4,11.31139,76.98072,leasehold,4.24,6.24,20.06,0.17,54,Tiruvannamalai_Taluk_8
Tiruvannamalai,commercial,2373,5431.75,3,4,6,19654919.34,11.50772,78.69379,freehold,21.69,5.83,12.23,0.19,13,Tiruvannamalai_Taluk_6
Tiruvannamalai,plot,2483,6130.25,3,2,24,17442210.95,11.0878,76.52221,leasehold,6.9,1.86,8.42,0.55,19,Tiruvannamalai_Taluk_1
Tiruvannamalai,flat,3009,3009.0,3,2,38,15225238.74,13.18002,79.47907,freehold,21.38,6.78,9.4,0.36,53,Tiruvannamalai_Taluk_6
Tiruvannamalai,commercial,1808,3220.63,2,3,32,8821789.22,9.67025,76.84281,freehold,12.25,6.92,15.82,0.34,17,Tiruvannamalai_Taluk_2
Tiruvannamalai,flat,2629,2629.0,4,4,32,11997513.71,12.33392,76.86697,freehold,16.88,8.61,13.87,0.52,37,Tiruvannamalai_Taluk_7
Tiruvannamalai,flat,1861,1861.0,2,2,27,11929313.43,9.61379,78.8125,freehold,7.12,5.88,29.81,0.57,14,Tiruvannamalai_Taluk_9
Tiruvannamalai,plot,2909,3920.86,4,5,16,19151247.8,8.86093,80.0835,freehold,9.59,6.64,5.29,0.39,45,Tiruvannamalai_Taluk_7
Tiruvannamalai,house,2929,6548.15,3,2,18,18432913.35,12.86086,79.97097,freehold,15.09,2.54,12.78,0.47,15,Tiruvannamalai_Taluk_8
Tiruvannamalai,flat,1811,1811.0,3,4,30,11848137.05,8.66827,78.6035,freehold,6.83,1.92,15.98,0.29,51,Tiruvannamalai_Taluk_5
Tiruvannamalai,plot,2750,4700.2,4,3,16,20237306.07,10.83131,76.51097,freehold,20.93,1.12,13.86,0.16,22,Tiruvannamalai_Taluk_1
Tiruvannamalai,commercial,2472,5593.41,4,5,0,18978749.35,11.93566,76.56863,freehold,24.86,6.07,25.61,0.13,21,Tiruvannamalai_Taluk_6
Tiruvannamalai,flat,3063,3063.0,4,5,42,13072768.17,13.09684,79.91421,freehold,7.3,9.08,16.68,0.58,30,Tiruvannamalai_Taluk_7
Tiruvannamalai,flat,1715,1715.0,3,3,18,9445860.14,9.24087,77.01685,freehold,11.48,6.5,12.96,0.34,57,Tiruvannamalai_Taluk_8
Tiruvannamalai,flat,1081,1081.0,1,2,41,5425213.03,13.06553,78.8219,leasehold,3.52,5.42,21.38,0.54,57,Tiruvannamalai_Taluk_3
Tiruvarur,house,989,1168.78,2,1,32,5607236.33,10.72156,78.97741,leasehold,20.32,9.17,25.34,0.81,23,Tiruvarur_Taluk_5
Tiruvarur,plot,2196,4620.18,2,1,46,8031448.54,9.398,77.01775,freehold,12.05,6.65,26.22,0.76,39,Tiruvarur_Taluk_3
Tiruvarur,plot,1592,1765.12,1,2,12,11643203.86,8.45592,79.48794,leasehold,14.01,3.47,24.91,0.86,45,Tiruvarur_Taluk_9
Tiruvarur,house,736,929.3,1,1,11,5427655.12,10.10773,76.5039,freehold,6.23,2.65,5.25,0.79,35,Tiruvarur_Taluk_1
Tiruvarur,house,3101,4778.57,4,5,37,13679854.54,10.40798,79.34062,freehold,14.11,2.97,10.15,0.75,21,Tiruvarur_Taluk_2
Tiruvarur,house,3937,8854.87,4,4,45,19877178.36,8.83529,76.66663,freehold,8.86,9.91,11.32,0.92,21,Tiruvarur_Taluk_8
Tiruvarur,plot,3119,6402.31,4,3,23,21441408.41,8.12486,78.33869,leasehold,15.91,3.05,16.71,0.93,16,Tiruvarur_Taluk_10
Tiruvarur,plot,3481,6566.85,4,4,13,25501724.36,9.86704,77.61354,freehold,10.47,5.93,28.56,0.66,41,Tiruvarur_Taluk_2
Tiruvarur,commercial,1129,1895.01,1,2,44,4389534.05,11.0988,77.31069,leasehold,17.51,8.98,19.4,0.74,30,Tiruvarur_Taluk_10
Tiruvarur,plot,1970,2936.56,3,2,11,11483073.1,10.64997,76.93915,freehold,23.96,9.58,11.98,0.64,15,Tiruvarur_Taluk_10
Tiruvarur,flat,1002,1002.0,1,1,9,7043487.9,13.37798,77.2683,freehold,1.01,2.4,24.54,0.82,55,Tiruvarur_Taluk_10
Tiruvarur,house,1543,1774.03,2,3,48,5425019.64,9.89437,77.08417,freehold,4.5,4.0,27.88,0.87,20,Tiruvarur_Taluk_4
Tiruvarur,flat,1337,1337.0,1,1,8,9142205.65,11.79685,76.76114,leasehold,17.51,9.47,20.64,0.69,42,Tiruvarur_Taluk_7
Tiruvarur,commercial,3262,4757.45,5,6,21,19438759.79,12.22528,79.63065,freehold,16.02,9.05,19.7,0.97,54,Tiruvarur_Taluk_6
Tiruvarur,house,3821,6372.99,5,6,33,18900732.3,9.57425,78.57355,freehold,10.24,9.19,28.9,0.77,10,Tiruvarur_Taluk_7
Tiruvarur,flat,2260,2260.0,2,2,6,15435110.76,13.44452,80.28653,leasehold,6.42,1.32,11.89,0.97,49,Tiruvarur_Taluk_4
Tiruvarur,flat,3480,3480.0,5,6,31,21464046.51,11.05468,80.17716,freehold,1.85,9.47,19.02,0.69,58,Tiruvarur_Taluk_9
Tiruvarur,commercial,1778,4233.43,2,1,30,9094333.2,11.01704,77.75722,freehold,16.37,1.55,17.24,0.93,19,Tiruvarur_Taluk_5
Tiruvarur,house,1047,1728.45,2,1,25,6224826.76,10.52452,77.77514,freehold,1.22,1.52,21.88,0.98,33,Tiruvarur_Taluk_5
Tiruvarur,flat,3390,3390.0,5,5,4,21869844.8,11.14868,79.27091,freehold,17.49,2.64,7.45,0.61,13,Tiruvarur_Taluk_3
Tiruvarur,plot,3190,3987.49,3,4,45,13304564.39,10.76428,79.15938,freehold,14.56,4.85,11.59,0.87,45,Tiruvarur_Taluk_6
Tiruvarur,house,2812,6594.92,3,3,3,20382768.07,8.63854,76.81667,freehold,22.18,7.8,13.08,0.91,11,Tiruvarur_Taluk_10
Tiruvarur,house,3922,7614.32,4,4,46,13654935.55,11.80806,77.04083,freehold,11.13,4.23,18.48,0.88,32,Tiruvarur_Taluk_7
Tiruvarur,commercial,3368,3959.34,4,4,27,18804366.53,11.89456,77.13912,freehold,4.13,1.43,21.03,0.89,26,Tiruvarur_Taluk_8
Tiruvarur,flat,3062,3062.0,3,2,15,18188333.42,9.80169,79.99569,freehold,13.72,2.65,15.97,0.98,59,Tiruvarur_Taluk_6
Tiruvarur,house,679,1595.76,1,1,23,4337768.15,11.70105,77.19252,leasehold,3.82,5.45,8.82,0.91,34,Tiruvarur_Taluk_3
Tiruvarur,plot,3370,7820.73,5,6,4,27317557.94,8.42141,77.10005,freehold,1.31,3.67,26.77,0.92,20,Tiruvarur_Taluk_10
Tiruvarur,house,3162,4892.6,4,4,4,24879963.57,9.92121,79.77873,leasehold,19.13,7.53,22.3,0.96,43,Tiruvarur_Taluk_1
Tiruvarur,plot,3483,5977.58,5,4,28,20077502.49,12.90922,77.79118,freehold,23.35,4.01,29.19,0.62,14,Tiruvarur_Taluk_6
Tiruvarur,house,696,1511.0,1,2,13,4743111.24,11.9026,79.70919,freehold,15.92,5.54,18.42,0.82,57,Tiruvarur_Taluk_8
Tiruvarur,plot,3395,6795.02,5,4,36,17213141.83,13.03266,79.03242,freehold,22.29,3.97,6.55,0.62,33,Tiruvarur_Taluk_6
Tiruvarur,plot,1361,3321.32,1,2,28,9028415.98,11.45902,80.18537,freehold,17.02,9.39,25.87,0.6,31,Tiruvarur_Taluk_7
Tiruvarur,house,853,941.89,1,2,13,5840922.49,9.98033,80.06321,leasehold,15.83,7.3,11.33,0.77,29,Tiruvarur_Taluk_10
Tiruvarur,plot,2469,2938.54,4,4,38,12892758.41,11.03091,78.88207,leasehold,18.56,6.96,18.68,0.98,39,Tiruvarur_Taluk_9
Tiruvarur,flat,3547,3547.0,4,3,39,14418130.5,13.28316,77.86486,freehold,8.66,9.51,25.11,0.7,30,Tiruvarur_Taluk_6
Tiruvarur,plot,409,533.79,1,2,39,1695564.57,10.05127,76.76851,freehold,16.85,9.0,15.64,0.99,38,Tiruvarur_Taluk_6
Tiruvarur,house,2841,5687.04,3,4,3,24711929.24,10.24803,78.1282,leasehold,21.79,9.98,19.63,0.93,30,Tiruvarur_Taluk_10
Tiruvarur,house,3231,6027.2,5,4,47,12739039.84,11.9725,78.3145,freehold,19.3,9.81,22.46,0.88,29,Tiruvarur_Taluk_1
Tiruvarur,commercial,3154,5681.41,4,3,18,17558217.28,11.8497,76.97616,leasehold,7.0,9.27,28.66,0.69,54,Tiruvarur_Taluk_4
Tiruvarur,plot,2272,3474.93,2,2,30,13307120.07,11.874,80.24889,leasehold,22.84,8.43,16.26,0.61,12,Tiruvarur_Taluk_4
Tiruvarur,commercial,752,1309.88,1,2,12,4984672.41,12.19732,79.71674,freehold,20.22,9.83,14.7,0.6,53,Tiruvarur_Taluk_7
Tiruvarur,plot,1043,2356.99,1,1,47,4234085.42,8.49354,77.30756,freehold,12.4,3.73,12.85,0.7,38,Tiruvarur_Taluk_3
Tiruvarur,flat,1866,1866.0,3,4,49,6485315.35,9.64369,78.24564,freehold,1.52,4.42,20.57,0.83,27,Tiruvarur_Taluk_7
Tiruvarur,flat,2827,2827.0,4,3,18,16164142.56,9.28171,77.34102,freehold,1.27,8.67,8.44,0.64,57,Tiruvarur_Taluk_3
Tiruvarur,house,2253,4280.35,3,3,26,12723133.55,11.57302,79.89092,freehold,22.92,7.52,25.39,0.62,39,Tiruvarur_Taluk_1
Tiruvarur,house,1223,2436.33,2,1,40,4713892.09,13.27901,78.61199,freehold,24.51,4.66,17.93,0.7,16,Tiruvarur_Taluk_4
Tiruvarur,flat,3169,3169.0,3,2,17,21288449.95,12.88655,76.94326,freehold,19.81,7.58,10.94,0.78,30,Tiruvarur_Taluk_1
Tiruvarur,house,2775,4146.48,3,2,49,9342771.17,11.76303,80.13921,leasehold,23.59,9.86,7.37,0.78,55,Tiruvarur_Taluk_3
Tiruvarur,commercial,2839,4407.8,4,3,20,17801510.93,11.15421,77.20706,freehold,15.72,5.86,22.76,0.89,21,Tiruvarur_Taluk_10
Tiruvarur,plot,2513,3353.55,4,5,29,15193757.9,8.3507,80.12235,freehold,22.48,4.89,9.16,0.87,40,Tiruvarur_Taluk_7
Tiruvarur,house,1220,2853.14,2,1,48,4097558.23,8.86391,77.90617,freehold,8.24,8.02,21.77,0.63,38,Tiruvarur_Taluk_3
Tiruvarur,commercial,956,2242.68,2,3,4,7664680.35,11.85248,76.97911,leasehold,16.2,9.67,29.17,0.65,54,Tiruvarur_Taluk_8
Tiruvarur,flat,690,690.0,1,1,48,2747207.37,9.31851,79.35735,freehold,17.4,6.11,15.74,0.68,51,Tiruvarur_Taluk_6
Tiruvarur,house,3443,6906.14,4,5,45,12576392.5,11.38317,79.00896,freehold,20.01,9.27,6.49,0.96,56,Tiruvarur_Taluk_3
Tiruvarur,house,2960,5420.22,3,4,26,14771603.07,13.01325,79.2466,freehold,2.11,7.8,9.11,0.83,48,Tiruvarur_Taluk_9
Tiruvarur,house,3380,7374.9,4,5,32,19552061.24,10.81692,77.30346,freehold,24.35,5.23,20.81,0.82,22,Tiruvarur_Taluk_7
Tiruvarur,plot,1986,3766.58,3,3,18,11059796.39,10.60425,80.19669,freehold,3.23,5.13,21.47,0.88,52,Tiruvarur_Taluk_2
Tiruvarur,house,1256,2628.01,1,2,28,7283061.66,12.15223,79.43788,leasehold,18.18,5.95,24.65,0.79,59,Tiruvarur_Taluk_7
Tiruvarur,flat,1267,1267.0,2,2,29,6360825.32,8.46271,80.22054,freehold,4.59,1.18,10.7,0.66,16,Tiruvarur_Taluk_10
Tiruvarur,commercial,2955,6970.55,3,3,42,12806210.99,12.44001,77.54922,leasehold,16.95,8.49,26.32,0.72,33,Tiruvarur_Taluk_10
Tiruvarur,house,2090,5211.63,2,1,49,7953320.55,8.84575,79.24505,freehold,4.1,4.15,10.61,0.6,57,Tiruvarur_Taluk_1
Tiruvarur,flat,2931,2931.0,4,5,32,13394152.36,11.42123,78.53929,freehold,18.06,3.7,9.16,0.94,22,Tiruvarur_Taluk_3
Tiruvarur,flat,1585,1585.0,2,3,28,8495526.44,11.67742,77.09085,freehold,1.01,1.87,12.26,0.71,16,Tiruvarur_Taluk_4
Tiruvarur,plot,545,1099.14,1,2,11,3280710.51,12.04817,80.01331,leasehold,5.68,2.55,6.68,0.9,26,Tiruvarur_Taluk_8
Tiruvarur,commercial,3354,8262.62,4,4,22,21905115.26,13.26542,78.69364,freehold,21.63,5.31,15.75,0.88,52,Tiruvarur_Taluk_2
Tiruvarur,house,1876,2398.68,3,4,28,9836316.62,11.52384,80.21897,freehold,2.47,9.45,18.71,0.89,20,Tiruvarur_Taluk_3
Tiruvarur,flat,1583,1583.0,2,2,46,7586898.92,12.70283,76.99622,freehold,4.31,2.55,17.81,0.74,12,Tiruvarur_Taluk_3
Tiruvarur,house,2362,3404.06,3,4,8,18243362.18,11.9764,76.65743,freehold,6.49,7.66,28.77,0.65,29,Tiruvarur_Taluk_3
Tiruvarur,commercial,3728,5851.66,5,4,45,15949604.36,8.35399,77.46317,freehold,21.49,5.97,6.17,0.87,24,Tiruvarur_Taluk_2
Tiruvarur,plot,956,2008.89,2,3,3,6060941.07,11.3123,80.05263,freehold,14.06,2.2,13.57,0.78,49,Tiruvarur_Taluk_1
Tiruvarur,house,900,1759.99,2,2,41,3499605.99,9.31092,79.41804,freehold,23.96,2.33,23.64,0.86,43,Tiruvarur_Taluk_7
Tiruvarur,house,2085,3506.96,3,4,26,13740164.73,12.87069,79.10599,freehold,10.78,6.89,17.6,0.79,35,Tiruvarur_Taluk_10
Tiruvarur,house,3348,7716.61,5,6,33,16730824.52,8.95926,79.34648,freehold,21.55,5.21,10.34,0.65,53,Tiruvarur_Taluk_7
Tiruvarur,plot,903,1306.75,1,1,24,5892804.02,13.31295,78.55661,freehold,8.41,8.18,13.47,0.85,55,Tiruvarur_Taluk_1
Tiruvarur,flat,3387,3387.0,4,3,28,17448198.78,8.91451,76.80841,leasehold,8.02,6.38,9.3,0.98,45,Tiruvarur_Taluk_7
Vellore,commercial,2531,2833.68,3,2,11,14711752.47,8.40174,78.04228,leasehold,18.74,4.68,29.99,0.58,20,Vellore_Taluk_7
Vellore,commercial,3023,5274.25,3,4,1,18393834.16,12.16697,79.88551,freehold,13.83,6.52,16.7,0.45,40,Vellore_Taluk_7
Vellore,house,3136,5953.57,3,2,26,12829598.06,12.44258,77.87579,freehold,1.24,3.71,24.93,0.39,31,Vellore_Taluk_3
Vellore,plot,3826,7722.54,4,5,39,17092731.81,10.48127,78.13964,leasehold,19.42,9.34,6.58,0.44,15,Vellore_Taluk_5
Vellore,flat,3243,3243.0,4,3,12,16018857.17,11.97331,78.6567,freehold,3.64,1.11,20.76,0.25,26,Vellore_Taluk_10
Vellore,commercial,1276,1702.42,2,1,12,6192550.82,9.12477,79.71674,freehold,18.96,7.44,8.84,0.32,16,Vellore_Taluk_10
Vellore,house,999,1512.21,1,1,41,3280291.28,8.89303,77.32248,freehold,12.1,3.75,28.28,0.17,56,Vellore_Taluk_2
Vellore,plot,2537,3737.45,3,4,10,15443192.1,8.91705,79.08088,leasehold,1.93,2.96,29.04,0.42,51,Vellore_Taluk_6
Vellore,commercial,2057,4996.04,2,2,29,9454363.64,11.30824,79.11152,freehold,0.82,7.63,23.31,0.41,27,Vellore_Taluk_1
Vellore,flat,3716,3716.0,4,4,18,17839459.19,11.55314,79.25255,leasehold,8.07,7.19,19.23,0.46,49,Vellore_Taluk_7
Vellore,commercial,3797,5578.32,5,6,30,20068381.06,9.18547,77.78757,freehold,14.94,1.5,6.27,0.17,44,Vellore_Taluk_10
Vellore,commercial,3868,9529.79,5,6,19,17049844.54,9.10796,77.88941,freehold,21.5,6.33,7.09,0.37,34,Vellore_Taluk_5
Vellore,flat,3339,3339.0,5,4,0,17627064.03,9.50801,77.26877,freehold,1.2,2.54,10.27,0.5,26,Vellore_Taluk_4
Vellore,house,2633,3186.35,4,3,39,11747640.81,12.60605,79.72369,freehold,6.56,9.14,27.74,0.3,30,Vellore_Taluk_4
Vellore,plot,1641,2654.67,3,2,8,9112401.16,10.62128,79.2655,leasehold,19.98,2.47,18.49,0.38,59,Vellore_Taluk_6
Vellore,commercial,1918,2998.13,2,3,28,8747044.96,10.54907,78.72994,leasehold,21.15,3.43,24.12,0.5,34,Vellore_Taluk_5
Vellore,plot,1521,3689.62,2,1,10,10062154.8,10.04666,77.41173,freehold,12.88,3.85,27.41,0.34,43,Vellore_Taluk_5
Vellore,commercial,1077,1767.7,2,1,39,4784203.66,12.03192,79.4523,freehold,5.04,3.03,21.53,0.5,20,Vellore_Taluk_5
Vellore,flat,449,449.0,1,1,27,2378334.87,12.9921,76.9806,freehold,9.82,9.68,11.62,0.24,57,Vellore_Taluk_7
Vellore,house,2058,3913.82,2,2,8,10419537.49,13.09658,80.06002,leasehold,9.63,3.18,17.94,0.25,20,Vellore_Taluk_1
Vellore,plot,1397,1899.24,1,1,6,8659182.2,10.25515,77.04186,freehold,14.37,3.36,20.19,0.29,26,Vellore_Taluk_2
Vellore,commercial,1779,2709.28,2,3,42,7811337.67,10.5121,76.9288,leasehold,16.65,8.15,5.69,0.11,38,Vellore_Taluk_7
Vellore,flat,2484,2484.0,3,2,23,10546768.25,9.39383,79.45229,freehold,17.16,9.98,21.65,0.16,13,Vellore_Taluk_5
Vellore,commercial,3238,4117.3,5,5,9,21582060.74,12.49364,76.70003,freehold,24.74,2.04,8.25,0.23,17,Vellore_Taluk_3
Vellore,flat,470,470.0,1,1,35,2134243.26,9.43819,79.90959,leasehold,21.56,2.93,15.12,0.51,29,Vellore_Taluk_9
Vellore,plot,2525,5909.97,4,3,12,12894485.5,9.25285,79.57645,freehold,12.75,8.2,17.21,0.31,13,Vellore_Taluk_5
Vellore,flat,3851,3851.0,5,6,41,15730366.11,8.66295,79.94835,leasehold,10.18,3.09,13.57,0.11,42,Vellore_Taluk_8
Vellore,commercial,1136,2744.81,1,1,35,4900563.92,12.53854,79.99506,freehold,21.2,8.32,21.44,0.16,30,Vellore_Taluk_2
Vellore,commercial,2041,2509.06,2,3,13,9492702.81,13.13567,77.56724,freehold,24.51,2.3,15.11,0.28,29,Vellore_Taluk_6
Vellore,flat,3375,3375.0,4,4,11,21503491.48,10.43791,79.94221,freehold,24.67,3.54,12.88,0.23,39,Vellore_Taluk_5
Vellore,house,3184,4003.56,4,3,33,12552348.2,9.14758,80.16652,leasehold,23.49,6.99,6.18,0.57,46,Vellore_Taluk_8
Vellore,commercial,3870,8573.16,5,6,2,27449888.17,12.82669,79.61735,freehold,12.91,5.41,14.05,0.32,42,Vellore_Taluk_1
Vellore,flat,1954,1954.0,3,3,33,9796206.1,11.21745,78.02116,freehold,6.49,9.15,23.14,0.19,29,Vellore_Taluk_8
Vellore,house,440,552.67,1,2,38,1909249.75,13.01954,78.95368,freehold,19.06,6.87,17.68,0.48,26,Vellore_Taluk_8
Vellore,flat,999,999.0,1,1,27,4838423.7,12.49383,80.04323,freehold,1.26,3.5,17.55,0.56,12,Vellore_Taluk_6
Vellore,plot,3080,6186.82,3,4,12,16219557.49,11.65474,76.6734,freehold,8.34,7.3,7.84,0.18,30,Vellore_Taluk_6
Vellore,flat,2995,2995.0,4,5,49,8973882.57,8.45485,77.20797,freehold,9.83,4.19,6.51,0.52,46,Vellore_Taluk_3
Vellore,house,2155,3654.0,2,3,15,12762307.41,11.36276,77.36149,freehold,13.92,3.93,7.24,0.5,53,Vellore_Taluk_4
Vellore,commercial,3905,7188.02,4,3,20,18814868.84,11.48875,76.83001,leasehold,14.81,7.33,14.68,0.55,57,Vellore_Taluk_4
Vellore,house,3367,4637.58,4,5,6,19536519.61,11.46115,77.83404,freehold,14.89,6.13,23.74,0.49,56,Vellore_Taluk_4
Vellore,house,1793,3480.76,2,2,47,5196772.88,9.10703,79.25977,leasehold,23.73,5.89,12.66,0.49,45,Vellore_Taluk_3
Vellore,flat,1420,1420.0,2,2,6,8520781.74,11.98334,80.17217,freehold,4.47,8.54,24.92,0.55,32,Vellore_Taluk_6
Vellore,flat,1397,1397.0,2,3,9,9387926.32,8.90114,77.07295,freehold,7.94,7.68,22.85,0.51,35,Vellore_Taluk_4
Vellore,flat,3842,3842.0,4,4,2,26333233.62,12.92556,78.79288,freehold,13.19,6.92,17.79,0.24,19,Vellore_Taluk_4
Vellore,flat,3160,3160.0,4,5,41,13048950.9,12.32204,77.35691,freehold,22.87,1.27,14.2,0.31,27,Vellore_Taluk_8
Vellore,plot,1686,4148.89,2,1,30,7120703.1,10.63553,76.84822,freehold,6.89,9.61,24.42,0.59,24,Vellore_Taluk_9
Vellore,flat,932,932.0,2,3,27,3613064.44,10.20109,78.39177,leasehold,10.41,2.39,18.55,0.48,12,Vellore_Taluk_1
Vellore,flat,1773,1773.0,3,3,49,4809505.59,10.15812,76.87495,freehold,15.33,3.95,19.32,0.18,39,Vellore_Taluk_3
Vellore,plot,1842,3689.03,3,4,45,6141978.55,13.24161,80.22584,freehold,24.79,5.1,26.3,0.58,26,Vellore_Taluk_2
Vellore,flat,2442,2442.0,4,5,12,15105862.59,11.91287,80.1619,freehold,11.27,8.7,23.47,0.5,10,Vellore_Taluk_9
Vellore,plot,3821,7060.39,4,5,46,15487178.05,9.49466,78.02964,freehold,19.3,9.92,6.35,0.32,48,Vellore_Taluk_7
Vellore,flat,3792,3792.0,4,5,50,13078704.58,8.8838,80.22278,leasehold,17.28,5.64,16.61,0.59,42,Vellore_Taluk_5
Vellore,flat,3598,3598.0,4,5,26,18595049.56,13.24233,79.99464,freehold,9.31,8.62,13.2,0.42,42,Vellore_Taluk_3
Vellore,plot,1321,1922.4,1,2,10,7193468.75,8.93143,78.62881,freehold,20.51,9.7,16.52,0.47,42,Vellore_Taluk_10
Vellore,flat,962,962.0,2,2,20,5496620.49,9.06465,80.14175,freehold,2.4,7.42,18.39,0.29,30,Vellore_Taluk_3
Vellore,plot,2013,2809.12,3,2,6,13287135.0,11.64288,79.92083,freehold,11.38,8.02,23.72,0.55,28,Vellore_Taluk_10
Vellore,flat,3930,3930.0,5,4,5,19866522.27,8.46001,78.96147,freehold,2.81,2.97,17.59,0.24,48,Vellore_Taluk_8
Vellore,plot,2637,3286.65,4,5,49,8456312.1,9.3761,78.34515,freehold,18.28,4.0,28.84,0.53,25,Vellore_Taluk_8
Vellore,house,2822,5684.87,3,2,33,12146572.2,9.84938,76.5515,freehold,8.56,6.97,29.88,0.21,30,Vellore_Taluk_5
Vellore,flat,2952,2952.0,3,4,2,18218516.31,10.26698,76.71786,freehold,17.2,5.19,8.03,0.43,53,Vellore_Taluk_7
Vellore,commercial,528,1066.34,1,2,35,2419733.75,10.18503,77.69256,freehold,5.83,3.01,11.88,0.34,50,Vellore_Taluk_4
Vellore,plot,3941,5722.32,5,4,47,11118132.43,8.4927,77.16226,freehold,8.22,3.41,28.74,0.13,34,Vellore_Taluk_6
Vellore,commercial,2325,5738.79,2,1,30,9294549.17,9.54541,76.79447,freehold,8.8,8.15,24.75,0.44,57,Vellore_Taluk_2
Vellore,commercial,467,691.28,1,1,12,2953136.93,11.17571,79.048,freehold,11.55,8.79,7.23,0.29,59,Vellore_Taluk_6
Vellore,plot,1782,3085.0,2,3,40,5684946.12,10.78192,79.55844,freehold,3.53,5.01,25.46,0.5,17,Vellore_Taluk_4
Vellore,house,2779,4043.64,3,3,15,14545953.2,10.44682,77.10152,freehold,22.14,1.82,18.57,0.41,39,Vellore_Taluk_3
Vellore,house,3065,3954.88,4,4,17,18638192.8,11.67281,77.06875,freehold,21.92,9.8,17.8,0.2,19,Vellore_Taluk_8
Vellore,commercial,3162,7488.6,4,4,46,9715542.79,11.44964,78.25848,freehold,21.87,6.66,23.26,0.33,31,Vellore_Taluk_4
Vellore,commercial,3410,4780.37,4,4,1,21570486.26,8.99086,78.36409,freehold,14.57,9.07,27.05,0.14,50,Vellore_Taluk_1
Vellore,flat,3059,3059.0,3,3,21,14138086.76,8.812,78.97773,freehold,23.18,2.27,29.22,0.11,42,Vellore_Taluk_10
Vellore,commercial,1871,3757.43,3,4,3,12395610.61,10.36993,77.40148,freehold,15.64,7.35,25.72,0.2,56,Vellore_Taluk_6
Vellore,plot,2297,3179.56,2,1,3,13323482.95,11.35414,78.89387,freehold,17.84,7.51,13.3,0.25,10,Vellore_Taluk_10
Vellore,plot,3087,4180.92,3,2,45,8976891.53,8.77332,76.67359,freehold,4.21,3.21,24.32,0.13,55,Vellore_Taluk_1
Vellore,plot,1468,2614.22,1,1,26,7342588.01,10.14193,80.27411,freehold,21.81,7.98,20.75,0.33,30,Vellore_Taluk_1
Vellore,commercial,2019,2240.37,3,4,7,13060802.82,8.36968,77.03307,leasehold,17.04,3.19,19.89,0.33,41,Vellore_Taluk_5
Viluppuram,plot,1261,2348.81,1,2,50,1395204.85,12.21758,78.38636,freehold,23.72,5.84,5.83,0.32,41,Viluppuram_Taluk_5
Viluppuram,plot,2129,4979.18,3,2,47,2545200.6,8.58075,79.60162,freehold,14.59,6.39,5.58,0.27,49,Viluppuram_Taluk_8
Viluppuram,plot,2658,6116.22,4,4,33,3843041.46,8.27834,78.04548,freehold,19.43,5.4,12.75,0.45,18,Viluppuram_Taluk_1
Viluppuram,flat,1970,1970.0,3,3,17,4221978.27,8.30323,79.30864,leasehold,5.9,6.36,27.64,0.38,27,Viluppuram_Taluk_8
Viluppuram,flat,982,982.0,2,2,49,1108973.42,13.29958,78.17724,freehold,2.97,3.41,15.26,0.42,35,Viluppuram_Taluk_10
Viluppuram,flat,2270,2270.0,3,2,41,3307291.3,11.17427,77.9446,freehold,7.87,7.01,21.13,0.12,44,Viluppuram_Taluk_6
Viluppuram,commercial,1867,3933.06,2,2,22,3763097.23,9.06793,77.82911,freehold,12.54,8.04,17.36,0.18,10,Viluppuram_Taluk_6
Viluppuram,flat,2729,2729.0,3,2,14,5113454.49,10.40346,77.39213,freehold,20.49,3.22,15.77,0.26,10,Viluppuram_Taluk_7
Viluppuram,plot,1189,2326.18,1,1,37,1950509.29,9.98288,77.57043,freehold,12.54,4.19,25.32,0.22,17,Viluppuram_Taluk_5
Viluppuram,plot,3197,7431.5,3,4,22,6947676.04,13.18732,77.61021,freehold,14.58,7.68,19.35,0.45,22,Viluppuram_Taluk_6
Viluppuram,plot,2198,4301.01,2,2,32,3627494.65,10.23582,80.02641,freehold,1.2,6.55,15.29,0.48,54,Viluppuram_Taluk_2
Viluppuram,plot,607,902.06,1,1,42,940704.28,10.53481,77.36038,leasehold,22.54,7.86,26.17,0.54,11,Viluppuram_Taluk_4
Viluppuram,house,1170,2148.3,2,2,24,2128324.5,11.75052,78.99805,freehold,0.51,5.56,28.11,0.17,50,Viluppuram_Taluk_5
Viluppuram,plot,691,1244.29,1,2,22,1186216.11,8.79284,79.24721,freehold,11.82,2.69,19.62,0.21,37,Viluppuram_Taluk_1
Viluppuram,plot,677,839.25,1,1,14,1424900.49,8.95154,80.17589,leasehold,1.71,8.93,13.58,0.48,33,Viluppuram_Taluk_10
Viluppuram,flat,858,858.0,2,3,20,1482023.61,8.4305,77.15868,leasehold,10.59,2.53,5.55,0.48,52,Viluppuram_Taluk_8
Viluppuram,plot,1027,1562.99,1,1,2,2680530.95,12.69878,77.82144,freehold,2.47,6.94,11.77,0.45,41,Viluppuram_Taluk_8
